id,fecha,año,mes,semana,turno,maquina,sintoma,areas,minutos,observaciones
L1,30-07-2024,2024,jul,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,1.09,
L1,30-07-2024,2024,jul,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.69,
L1,30-07-2024,2024,jul,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.68,
L1,30-07-2024,2024,jul,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.6,
L4,30-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.12,
L1,31-07-2024,2024,jul,31,Turno Día,Paletizadora,Perdida de ciclo,Eléctrico,19.53,Reseteo de encoder de araña y compactador
L4,31-07-2024,2024,jul,31,Turno Día,Coronador,Cambio o reparacion - Coronador,Mecánico,15.4,Cambio reductor de tapas y limpieza general por fuga aceite
L4,31-07-2024,2024,jul,31,Turno Día,Coronador,Cambio o reparacion - Coronador,Mecánico,11.48,Cambio reductor de tapas y limpieza general por fuga aceite
L4,31-07-2024,2024,jul,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,7.67,
L4,31-07-2024,2024,jul,31,Turno Día,Coronador,Cambio o reparacion - Coronador,Paros Menores,7.6,
L4,31-07-2024,2024,jul,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,7.33,
L1,31-07-2024,2024,jul,31,Turno Día,Paletizadora,Perdida de ciclo,Paros Menores,6.89,
L4,31-07-2024,2024,jul,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,6.73,
L1,31-07-2024,2024,jul,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,5.32,
L1,31-07-2024,2024,jul,31,Turno Día,Sopladora,Trabamiento estrella transferencia,Paros Menores,5.03,
L1,31-07-2024,2024,jul,31,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,4.24,
L4,31-07-2024,2024,jul,31,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,3.2,
L1,31-07-2024,2024,jul,31,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,3.15,
L4,31-07-2024,2024,jul,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,3.13,
L1,31-07-2024,2024,jul,31,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,2.87,
L1,31-07-2024,2024,jul,31,Turno Noche,Tunel,Falla en motor,Paros Menores,2.51,
L4,31-07-2024,2024,jul,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,2.15,
L1,31-07-2024,2024,jul,31,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,1.89,
L4,31-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.63,
L1,31-07-2024,2024,jul,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.5,
L4,31-07-2024,2024,jul,31,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.48,
L1,31-07-2024,2024,jul,31,Turno Noche,Tunel,Cambio o reparacion de sensor - Tiºnel,Paros Menores,1.37,
L1,31-07-2024,2024,jul,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.31,
L1,31-07-2024,2024,jul,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,1.22,
L4,31-07-2024,2024,jul,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.18,
L4,31-07-2024,2024,jul,31,Turno Día,Coronador,Cambio o reparacion - Coronador,Paros Menores,1,
L4,31-07-2024,2024,jul,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.99,
L1,31-07-2024,2024,jul,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.69,
L1,31-07-2024,2024,jul,31,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,0.37,
L1,31-07-2024,2024,jul,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.33,
L4,31-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.32,
L4,01-08-2024,2024,ago,31,Turno Día,Mixer,Falla valvula moduladora de jarabe,Eléctrico,11.18,Reseteo de válvula de jarabe
L4,01-08-2024,2024,ago,31,Turno Día,Mixer,Falla valvula moduladora de jarabe,Eléctrico,10.5,Reseteo de válvula de jarabe
L1,01-08-2024,2024,ago,31,Turno Tarde,Tunel,Falla en motor,Paros Menores,8.27,
L4,01-08-2024,2024,ago,31,Turno Noche,Etiquetadora,Falla Etiquetadora,Paros Menores,5.98,
L1,01-08-2024,2024,ago,31,Turno Tarde,Tunel,Producto desplazado salida recubrimiento - Mantenimiento,Paros Menores,5.72,
L4,01-08-2024,2024,ago,31,Turno Día,Corte EnergÃ­a,Interno,Paros Menores,4.98,
L4,01-08-2024,2024,ago,31,Turno Noche,Llenadora,Reparacion escote de entrada,Paros Menores,4.45,
L1,01-08-2024,2024,ago,31,Turno Día,Llenadora,Espumado al inicio de proceso,Paros Menores,4.4,
L1,01-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,3.66,
L1,01-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,3.65,
L4,01-08-2024,2024,ago,31,Turno Día,Llenadora,Cambio o reparacion de pedestales,Paros Menores,3.43,
L4,01-08-2024,2024,ago,31,Turno Día,Desencajonadora,Ajuste de barandas y plastico transporte,Paros Menores,3.08,
L1,01-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,2.87,
L4,01-08-2024,2024,ago,31,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,2.85,
L1,01-08-2024,2024,ago,31,Turno Tarde,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,2.79,
L4,01-08-2024,2024,ago,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.93,
L1,01-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.92,
L1,01-08-2024,2024,ago,31,Turno Tarde,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,1.75,
L4,01-08-2024,2024,ago,31,Turno Día,Omnivision,Parada reiteradas por ventosas en mal estado,Paros Menores,1.63,
L1,01-08-2024,2024,ago,31,Turno Tarde,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,1.56,
L1,01-08-2024,2024,ago,31,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,1.47,
L4,01-08-2024,2024,ago,31,Turno Noche,Coronador,Reparacion bajada de tapas,Paros Menores,1.3,
L4,01-08-2024,2024,ago,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.23,
L4,01-08-2024,2024,ago,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.23,
L1,01-08-2024,2024,ago,31,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,1.13,
L1,01-08-2024,2024,ago,31,Turno Tarde,Llenadora,Defectos Nudos PLC,Paros Menores,1.1,
L1,01-08-2024,2024,ago,31,Turno Tarde,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,1.07,
L1,01-08-2024,2024,ago,31,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,0.85,
L1,01-08-2024,2024,ago,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.81,
L4,01-08-2024,2024,ago,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.6,
L4,01-08-2024,2024,ago,31,Turno Noche,Etiquetadora,Falla Etiquetadora,Paros Menores,0.53,
L4,01-08-2024,2024,ago,31,Turno Día,Mixer,Reseteo tablero electrico,Paros Menores,0.5,
L4,01-08-2024,2024,ago,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.35,
L1,01-08-2024,2024,ago,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.31,
L4,01-08-2024,2024,ago,31,Turno Noche,Llenadora,Reparacion escote de entrada,Paros Menores,0.18,
L1,01-08-2024,2024,ago,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.15,
L4,01-08-2024,2024,ago,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.13,
L4,02-08-2024,2024,ago,31,Turno Día,Llenadora,Cambio de valvula,Mecánico,25.64,Cambio de válvula N°83
L1,02-08-2024,2024,ago,31,Turno Día,Sopladora,Regulacion de molde N 7,Mecánico,17.72,Cambio pistón en varilla de estirado.
L1,02-08-2024,2024,ago,31,Turno Noche,Sopladora,Caudal insuficiente refrigeracion moldes,Eléctrico,16.27,SIN REPORTAR
L1,02-08-2024,2024,ago,31,Turno Día,Sopladora,Regulacion de molde N 6,Mecánico,14.15,Cambio de conector de aire Molde N°6
L1,02-08-2024,2024,ago,31,Turno Día,Sopladora,Regulacion de molde N 7,Mecánico,12.97,Cambio pistón en varilla de estirado.
L1,02-08-2024,2024,ago,31,Turno Noche,Sopladora,Lampara horno quemada,Eléctrico,12.63,Revisión de bloques lamparas
L4,02-08-2024,2024,ago,31,Turno Día,Llenadora,Cambio de valvula,Mecánico,12.46,Cambio de válvula N°83
L1,02-08-2024,2024,ago,31,Turno Día,Sopladora,Molde con problemas,Paros Menores,7.32,
L1,02-08-2024,2024,ago,31,Turno Día,Sopladora,Molde con problemas,Paros Menores,6.78,
L4,02-08-2024,2024,ago,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,6.48,
L1,02-08-2024,2024,ago,31,Turno Día,Sopladora,Regulacion de molde N 6,Paros Menores,5.66,
L1,02-08-2024,2024,ago,31,Turno Tarde,Tunel,Falla en motor,Paros Menores,4.4,
L1,02-08-2024,2024,ago,31,Turno Noche,Prime,Trabamiento de producto,Paros Menores,3.73,
L4,02-08-2024,2024,ago,31,Turno Noche,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,3.53,
L4,02-08-2024,2024,ago,31,Turno Día,Llenadora,Cambio de valvula,Paros Menores,3.19,
L4,02-08-2024,2024,ago,31,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,3.1,
L4,02-08-2024,2024,ago,31,Turno Noche,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,3.08,
L4,02-08-2024,2024,ago,31,Turno Noche,Mixer,Sistema de refrigeracion,Paros Menores,2.95,
L4,02-08-2024,2024,ago,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,2.28,
L4,02-08-2024,2024,ago,31,Turno Noche,Mixer,Sistema de refrigeracion,Paros Menores,2.2,
L4,02-08-2024,2024,ago,31,Turno Noche,Mixer,Sistema de refrigeracion,Paros Menores,1.98,
L1,02-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.82,
L1,02-08-2024,2024,ago,31,Turno Noche,Sopladora,Lampara horno quemada,Paros Menores,1.79,
L4,02-08-2024,2024,ago,31,Turno Noche,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.73,
L1,02-08-2024,2024,ago,31,Turno Día,Sopladora,Molde con problemas,Paros Menores,1.73,
L4,02-08-2024,2024,ago,31,Turno Noche,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.7,
L1,02-08-2024,2024,ago,31,Turno Noche,Sopladora,Caudal insuficiente refrigeracion moldes,Paros Menores,1.56,
L1,02-08-2024,2024,ago,31,Turno Tarde,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,1.25,
L4,02-08-2024,2024,ago,31,Turno Día,Llenadora,Cambio de valvula,Paros Menores,1.21,
L1,02-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.17,
L1,02-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.13,
L4,02-08-2024,2024,ago,31,Turno Día,Llenadora,Cambio de valvula,Paros Menores,1.08,
L1,02-08-2024,2024,ago,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.78,
L4,02-08-2024,2024,ago,31,Turno Día,Llenadora,Cambio de valvula,Paros Menores,0.78,
L4,02-08-2024,2024,ago,31,Turno Noche,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,0.7,
L4,02-08-2024,2024,ago,31,Turno Día,Llenadora,Cambio de valvula,Paros Menores,0.63,
L4,02-08-2024,2024,ago,31,Turno Día,Llenadora,Cambio de valvula,Paros Menores,0.53,
L4,02-08-2024,2024,ago,31,Turno Día,Llenadora,Cambio de valvula,Paros Menores,0.53,
L4,02-08-2024,2024,ago,31,Turno Noche,Mixer,Sistema de refrigeracion,Paros Menores,0.33,
L1,02-08-2024,2024,ago,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.28,
L1,02-08-2024,2024,ago,31,Turno Tarde,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,0.25,
L4,02-08-2024,2024,ago,31,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.2,
L4,02-08-2024,2024,ago,31,Turno Día,Llenadora,Cambio de valvula,Paros Menores,0.05,
L4,03-08-2024,2024,ago,31,Turno Día,Decapsuladora,Ajustes por falla,Paros Menores,7.5,
L1,03-08-2024,2024,ago,31,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,4.14,
L1,03-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,3.88,
L4,03-08-2024,2024,ago,31,Turno Día,Mixer,Sistema de refrigeracion,Paros Menores,3.85,
L1,03-08-2024,2024,ago,31,Turno Día,Tunel,Cambio o reparacion de sensor - Tiºnel,Paros Menores,3.58,
L1,03-08-2024,2024,ago,31,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,3.14,
L1,03-08-2024,2024,ago,31,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,2.35,
L1,03-08-2024,2024,ago,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,2.25,
L1,03-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,2.24,
L1,03-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,2.04,
L4,03-08-2024,2024,ago,31,Turno Día,Mixer,Sistema de refrigeracion,Paros Menores,1.8,
L1,03-08-2024,2024,ago,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,1.57,
L1,03-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.56,
L1,03-08-2024,2024,ago,31,Turno Día,Prime,Trabamiento de producto,Paros Menores,1.52,
L4,03-08-2024,2024,ago,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,1.2,
L4,03-08-2024,2024,ago,31,Turno Día,Mixer,Sistema de refrigeracion,Paros Menores,1.2,
L4,03-08-2024,2024,ago,31,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,1.16,
L4,03-08-2024,2024,ago,31,Turno Día,Decapsuladora,Ajustes por falla,Paros Menores,1.1,
L4,03-08-2024,2024,ago,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,1,
L4,03-08-2024,2024,ago,31,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,0.84,
L4,03-08-2024,2024,ago,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,0.8,
L1,03-08-2024,2024,ago,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,0.79,
L1,03-08-2024,2024,ago,31,Turno Día,Tunel,Cambio o reparacion de sensor - Tiºnel,Paros Menores,0.73,
L1,03-08-2024,2024,ago,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.51,
L4,03-08-2024,2024,ago,31,Turno Día,Decapsuladora,Ajustes por falla,Paros Menores,0.5,
L4,03-08-2024,2024,ago,31,Turno Día,Mixer,Sistema de refrigeracion,Paros Menores,0.15,
L1,05-08-2024,2024,ago,32,Turno Día,Etiquetadora,Falla Etiquetadora,Mecánico,30.82,Alarma C400
L1,05-08-2024,2024,ago,32,Turno Día,Paletizadora,Perdida de ciclo,Eléctrico,11.99,Reset manual
L1,05-08-2024,2024,ago,32,Turno Día,Sopladora,Regulacion de molde N 1,Paros Menores,9.23,
L1,05-08-2024,2024,ago,32,Turno Noche,Mixer,Problema presion bomba de agua,Paros Menores,8.35,
L1,05-08-2024,2024,ago,32,Turno Día,Transporte,Trabamiento entrada curva encausador,Paros Menores,6.54,
L1,05-08-2024,2024,ago,32,Turno Día,Mixer,Problema presion bomba de agua,Paros Menores,6.45,
L1,05-08-2024,2024,ago,32,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,6.27,
L1,05-08-2024,2024,ago,32,Turno Día,Mixer,Problema presion bomba de agua,Paros Menores,5.8,
L1,05-08-2024,2024,ago,32,Turno Noche,Mixer,Problema presion bomba de agua,Paros Menores,5.07,
L1,05-08-2024,2024,ago,32,Turno Día,Robopac,Problema red inalambrica,Paros Menores,4.16,
L1,05-08-2024,2024,ago,32,Turno Día,Mixer,Problema presion bomba de agua,Paros Menores,3.92,
L1,05-08-2024,2024,ago,32,Turno Tarde,Etiquetadora,Empalme defectuoso - Etiquetadora,Paros Menores,3.89,
L1,05-08-2024,2024,ago,32,Turno Noche,Transporte,Cambio o reparacion de sensor - Transporte,Paros Menores,3.66,
L1,05-08-2024,2024,ago,32,Turno Tarde,Codificador,Ajuste por cambio de formato - Codificador,Paros Menores,3.54,
L1,05-08-2024,2024,ago,32,Turno Noche,Prime,Trabamiento de producto,Paros Menores,3.34,
L1,05-08-2024,2024,ago,32,Turno Día,Mixer,Problema presion bomba de agua,Paros Menores,2.76,
L1,05-08-2024,2024,ago,32,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,2.37,
L1,05-08-2024,2024,ago,32,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,2.03,
L1,05-08-2024,2024,ago,32,Turno Día,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,1.97,
L1,05-08-2024,2024,ago,32,Turno Día,Sopladora,Trabamiento de Preformas,Paros Menores,1.67,
L1,05-08-2024,2024,ago,32,Turno Día,Mixer,Problema presion bomba de agua,Paros Menores,1.66,
L1,05-08-2024,2024,ago,32,Turno Tarde,Transporte,Divisor de paquetes,Paros Menores,1.49,
L4,05-08-2024,2024,ago,32,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.4,
L1,05-08-2024,2024,ago,32,Turno Tarde,Transporte,Divisor de paquetes,Paros Menores,1.39,
L1,05-08-2024,2024,ago,32,Turno Tarde,Sopladora,Trabamiento de Preformas,Paros Menores,1.34,
L4,05-08-2024,2024,ago,32,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.25,
L4,05-08-2024,2024,ago,32,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.2,
L1,05-08-2024,2024,ago,32,Turno Noche,Transporte,Cambio o reparacion de sensor - Transporte,Paros Menores,1.11,
L4,05-08-2024,2024,ago,32,Turno Día,Llenadora,Trabamiento de tapas entrada capsulador,Paros Menores,1.1,
L1,05-08-2024,2024,ago,32,Turno Tarde,Transporte,Divisor de paquetes,Paros Menores,1.01,
L1,05-08-2024,2024,ago,32,Turno Noche,Transporte,Cambio o reparacion de sensor - Transporte,Paros Menores,0.84,
L1,05-08-2024,2024,ago,32,Turno Noche,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,0.76,
L4,05-08-2024,2024,ago,32,Turno Día,Capsuladora,Trabamiento en guia de salida,Paros Menores,0.35,
L4,05-08-2024,2024,ago,32,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.15,
L3,06-08-2024,2024,ago,32,Turno Noche,Lavadora de Botellas,Puesta a punto post mantencion - Lavadora de Botellas,Mecánico,40.43,Regulaciones por caidas de botellas frecuentes
L4,06-08-2024,2024,ago,32,Turno Día,Encajonadora,Problema en mesa de entrada,Mecánico,15.3,SIN REPORTAR
L1,06-08-2024,2024,ago,32,Turno Día,Tunel,Producto desplazado salida recubrimiento - Mantenimiento,Eléctrico,11.11,"Cambio Receta , Sincronizacion"
L1,06-08-2024,2024,ago,32,Turno Noche,Transporte,Regulacion de velocidad,Paros Menores,9.42,
L1,06-08-2024,2024,ago,32,Turno Día,Codificador,Ajuste por cambio de formato - Codificador,Paros Menores,7.1,
L4,06-08-2024,2024,ago,32,Turno Día,Llenadora,Cambio de valvula,Paros Menores,6.7,
L1,06-08-2024,2024,ago,32,Turno Noche,Llenadora,Espumado al inicio de proceso,Paros Menores,6.55,
L4,06-08-2024,2024,ago,32,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,6.55,
L1,06-08-2024,2024,ago,32,Turno Día,Robopac,Falla barrera de seguridad,Paros Menores,6.46,
L1,06-08-2024,2024,ago,32,Turno Noche,Prime,Trabamiento brazo,Paros Menores,6.3,
L1,06-08-2024,2024,ago,32,Turno Noche,Prime,Trabamiento brazo,Paros Menores,5.76,
L1,06-08-2024,2024,ago,32,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,4.7,
L1,06-08-2024,2024,ago,32,Turno Noche,Prime,Trabamiento brazo,Paros Menores,4.46,
L1,06-08-2024,2024,ago,32,Turno Noche,Transporte,Regulacion de velocidad,Paros Menores,4.33,
L1,06-08-2024,2024,ago,32,Turno Día,Tunel,"Cai­da de botellas, ajuste de traspasos",Paros Menores,3.83,
L4,06-08-2024,2024,ago,32,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,3.6,
L1,06-08-2024,2024,ago,32,Turno Tarde,Transporte,Regulacion de velocidad,Paros Menores,3.53,
L4,06-08-2024,2024,ago,32,Turno Día,Omnivision,Ajuste electrico o mecanico,Paros Menores,2.95,
L1,06-08-2024,2024,ago,32,Turno Día,Codificador,Ajuste por cambio de formato - Codificador,Paros Menores,2.93,
L1,06-08-2024,2024,ago,32,Turno Tarde,Etiquetadora,Empalme defectuoso - Etiquetadora,Paros Menores,2.78,
L1,06-08-2024,2024,ago,32,Turno Tarde,Paletizadora,Barrera seguridad paletizadora se bloquea,Paros Menores,2.34,
L1,06-08-2024,2024,ago,32,Turno Día,Robopac,Problema film defectuoso - Mantenimiento,Paros Menores,2.23,
L1,06-08-2024,2024,ago,32,Turno Noche,Prime,Trabamiento brazo,Paros Menores,2.14,
L1,06-08-2024,2024,ago,32,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,2.14,
L1,06-08-2024,2024,ago,32,Turno Noche,Transporte,Trabamiento curva salida pulmon,Paros Menores,2.05,
L4,06-08-2024,2024,ago,32,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.7,
